insideFPL,2017-09-27 07:15,0,0,Test your hurricane knowledge against the new Storm Center Brevard Hurricane Guide. http:// bit.ly/2xCGwdm @insideFPL pic.twitter.com/WFvZoo8rIv,,@insideFPL,,9.12999010595594E+017,https://twitter.com/1071A1A/status/912999010595594240,,
insideFPL,2017-09-26 23:05,0,0,Still have no clue how to prepare for a hurricane? Checkout the new Storm Center Brevard Hurricane Guide! http:// bit.ly/2wfixxr @insideFPL,,@insideFPL,,9.12875694987899E+017,https://twitter.com/NASHFM1027WHKR/status/912875694987898880,,
insideFPL,2017-09-26 20:22,0,0,What happens after a hurricane passes? Get the answers in the new Storm Center Brevard Hurricane Guide. http:// bit.ly/2xCGwdm @insideFPL pic.twitter.com/hcCxTtu6vb,,@insideFPL,,9.1283467376343E+017,https://twitter.com/1071A1A/status/912834673763430400,,
insideFPL,2017-09-26 10:55,0,0,Test your hurricane knowledge against the new Storm Center Brevard Hurricane Guide. http:// bit.ly/2wfixxr @insideFPL pic.twitter.com/6sziqHoenS,,@insideFPL,,9.12691984707416E+017,https://twitter.com/NASHFM1027WHKR/status/912691984707416065,,
insideFPL,2017-09-26 09:29,0,1,Thanks @CoverTechSales anything to keep safety the top priority!,,@CoverTechSales,,9.12670580851266E+017,https://twitter.com/CascoTools/status/912670580851265536,,
insideFPL,2017-09-26 09:23,0,0,Updates every Tuesday! https://www. cascotoolsblog.com/single-post/20 17/09/26/HURRICANE-IRMA-THE-MARK-SHE-LEFT-BEHIND … Get informed on @CascoTools blog or @insideFPL #Construction #hurricanirma #FPL #safety pic.twitter.com/wSqBf2D4bk,,@CascoTools @insideFPL,#Construction #hurricanirma #FPL #safety,9.12669011401413E+017,https://twitter.com/CascoTools/status/912669011401412609,,
insideFPL,2017-09-26 09:03,0,0,Still have no clue how to prepare for a hurricane? Checkout the new Storm Center Brevard Hurricane Guide! http:// bit.ly/2xCGwdm @insideFPL pic.twitter.com/q1YO4X3MWa,,@insideFPL,,9.12663800138125E+017,https://twitter.com/1071A1A/status/912663800138125315,,
insideFPL,2017-09-26 08:04,0,0,"Not happy but did get a somewhat reasonable explanation from @insidefpl . Call off the troops. 2 extra days billing cycle, etc.",,@insidefpl,,9.1264915319656E+017,https://twitter.com/dwm58/status/912649153196560385,,
insideFPL,2017-09-25 18:42,0,0,@cohgov @insideFPL needs to communicate with the residents as to what the issue is with the electricity! @fema 13 days after Irma #FPL,,@cohgov @insideFPL @fema,#FPL,9.12447353277338E+017,https://twitter.com/AlexAnnaQRetail/status/912447353277337601,,
insideFPL,2017-09-25 18:39,0,0,@cohgov the power has gone out at minimum 5 times since last Monday. @insideFPL has not communicated with the residents at all!,,@cohgov @insideFPL,,9.12446611367895E+017,https://twitter.com/AlexAnnaQRetail/status/912446611367895040,,
insideFPL,2017-09-25 17:57,0,0,Before y’all pay your FPL bills make sure they take off the “storm charge” no wonder coral gables is sewing y’all @insideFPL,,@insideFPL,,9.12435826679861E+017,https://twitter.com/kamtothemad/status/912435826679861253,,
insideFPL,2017-09-25 17:00,0,0,Find out how to survive during a storm with the NEW Storm Center Brevard Hurricane Guide. @insideFPL http:// bit.ly/2wfixxr,,@insideFPL,,9.12421465299067E+017,https://twitter.com/NASHFM1027WHKR/status/912421465299066880,,
insideFPL,2017-09-25 16:00,0,0,Find out how to survive during a storm with the NEW Storm Center Brevard Hurricane Guide. @insideFPL http:// bit.ly/2xCGwdm,,@insideFPL,,9.12406353188151E+017,https://twitter.com/1071A1A/status/912406353188151296,,
insideFPL,2017-09-25 12:46,0,0,Fun fact: @insideFPL lobbied to make it illegal to use solar panels during a natural disaster. The time you need solar panels the most!,,@insideFPL,,9.12357661454238E+017,https://twitter.com/PhotoJ_BD/status/912357661454237697,,
insideFPL,2017-09-25 09:17,0,0,@insideFPL Thank you. Always an amazing job. Phenomenal job after storms against all obstacles. Know and appreciate that you do your best.,,@insideFPL,,9.12305031457706E+017,https://twitter.com/AlwaysLIGal/status/912305031457705984,,
insideFPL,2017-09-24 16:36,0,1,Do you think the intrvw fpl's ceo did with your colleague was more damage control/narrative shift than informative? Was a fascinating read,,,,9.12053024532595E+017,https://twitter.com/FabReeja/status/912053024532594689,,
insideFPL,2017-09-24 16:01,0,0,. @insideFPL workers have confirmed the power grid is shut down so that emergency workers can bring the victim down. pic.twitter.com/ZrILf1stn8,,@insideFPL,,9.12044340708627E+017,https://twitter.com/ReadCarlos/status/912044340708626435,,
insideFPL,2017-09-24 14:58,0,0,@insideFPL Quit replacing rotted wooden poles with more wooden poles. Tropical storm winds should not equal 90% power outage!!!!!!! https:// twitter.com/sherrfla22/sta tus/911746583405977600 …,,@insideFPL,,9.12028434708206E+017,https://twitter.com/sherrfla22/status/912028434708205568,,
insideFPL,2017-09-24 14:37,0,0,Thank you to All who have been and who are helping with Florida's restoration <3 #hurricaneirma2017,,,#hurricaneirma2017,9.12023190125273E+017,https://twitter.com/flmkrD/status/912023190125273088,,
insideFPL,2017-09-24 12:04,0,0,Our power went out again last night with the storm that rolled thru here… . @insideFPL,,@insideFPL,,9.11984619746152E+017,https://twitter.com/UK88TL/status/911984619746152448,,
insideFPL,2017-09-24 07:49,0,0,Headed home from Florida. Glad I got to help @insideFPL threw this hurricane,,@insideFPL,,9.1192061455387E+017,https://twitter.com/evanjackson2/status/911920614553870336,,
insideFPL,2017-09-24 07:39,0,0,. @insideFPL responds to power outage criticisms & #insurance expert talks storm's impact on homeowners on To The Point Sunday 10am #wptv,,@insideFPL,#insurance #wptv,9.11917994607079E+017,https://twitter.com/TKastanotis/status/911917994607079424,,
insideFPL,2017-09-24 04:56,0,0,@insideFPL Neighbors & I heard two large and powerful explosions with the power going out as soon the rain started in Broward. Ticket#109,,@insideFPL,#109,9.118769133875E+017,https://twitter.com/DannytheMoogle/status/911876913387499520,,
insideFPL,2017-09-23 22:48,0,0,power was on Tuesday after storm. Went out all day Friday after storm. Thank god I didn’t rebuy food. Been out since 1 today. REBOUGHT FOOD,,,,9.11784416002891E+017,https://twitter.com/tommy_aether/status/911784416002891777,,
insideFPL,2017-09-23 17:24,0,0,Because @insideFPL was more concerned with trying to f#ck over consumers with that solar amendment than resiliency and storm prep. #Fact https:// twitter.com/miamiherald/st atus/911700702698799104 …,,@insideFPL,#ck #Fact,9.11702871925777E+017,https://twitter.com/Sharkonwheels/status/911702871925776390,,
insideFPL,2017-09-23 16:35,0,0,Shout-out to @insideFPL for their massive success of an operation following #Irma and thanks to the other companies who assisted!!,,@insideFPL,#Irma,9.11690530471498E+017,https://twitter.com/eva_rae13/status/911690530471497728,,
insideFPL,2017-09-23 15:24,0,5,Great to welcome back our @PGE4Me #StormSoldiers from Fla #hurricaneirma2017 response #WellDone @insideFPL @PGE_Andrea @PGE_Mayra pic.twitter.com/jkgtJ6Pa36,,@PGE4Me @insideFPL @PGE_Andrea @PGE_Mayra,#StormSoldiers #hurricaneirma2017 #WellDone,9.11672627340526E+017,https://twitter.com/KeithFStephens/status/911672627340525568,,
insideFPL,2017-09-23 15:01,0,0,Maybe leaning from the hurricane hit the wires or maybe a hit a pole? Whatever it is I bet it wasn't fpl fault and your power is on.,,,,9.11666941785461E+017,https://twitter.com/bjm1248/status/911666941785460736,,
insideFPL,2017-09-23 13:50,0,0,"@insideFPL great 2009 ice storm it only flickered once, with lines down everywhere. Here, it goes off on a sunny day. A storm, out 4 dayz",,@insideFPL,,9.11649079247163E+017,https://twitter.com/shaneratliff/status/911649079247163393,,
insideFPL,2017-09-23 13:42,0,0,"@insideFPL who do I get to charge for all the likely damage to my appliances for the on and off power surges in Geneva, FL? Get it right!",,@insideFPL,,9.11647024478605E+017,https://twitter.com/BobbySmithJr418/status/911647024478605312,,
