username|date|retweets|favorites|text|is_retweet|ID|permalink|address|latitude|longitude|latlongerr
NBCNews|2017-09-08 18:00:18|14|39|'Down to the wire: Florida races to prepare ahead of  Irma ''s Fury  http://nbcnews.to/2xbKDg1   pic.twitter.com/s54IVLk6Bt'|false|906276033460101126|/NBCNews/status/906276033460101126||||
NBCNews|2017-09-07 11:06:59|138|95|The latest forecasted track for Category 5 Hurricane  Irma  from the National Hurricane Center:  pic.twitter.com/emsYXFQOIv|false|905809631133532160|/NBCNews/status/905809631133532160||||
NBCNews|2017-09-07 11:19:45|84|82|JUST IN: Gov. Rick Scott activates 3,000 additional members of Florida National Guard for Hurricane  Irma  preparation; total now 4,000  pic.twitter.com/tmwo7A0s9c|false|905812843487952896|/NBCNews/status/905812843487952896||||
NBCNews|2017-09-11 22:53:03|134|212|JUST IN:  Irma  weakens to tropical depression, heavy rainfall expected to continue across the Southeastern United States, per NWS|false|907436866726744064|/NBCNews/status/907436866726744064||||
NBCNews|2017-09-13 11:54:22|77|46|JUST IN: A 6th patient from Florida nursing home has died after possible air conditioning problem caused by  Irma   http://nbcnews.to/2eW6oq7   pic.twitter.com/sZEpQlVfES|false|907995881487695872|/NBCNews/status/907995881487695872||||
NBCNews|2017-09-17 18:30:09|27|58|Florida begins to recuperate in the aftermath of Hurricane  Irma   http://nbcnews.to/2ftMPpy   pic.twitter.com/TFaY6dhq8b|false|909545036760698880|/NBCNews/status/909545036760698880||||
NBCNews|2017-09-09 12:45:33|35|113|UPDATE: President Trump is receiving routine briefings on Hurricane  Irma , according to a White House official|false|906559209587781642|/NBCNews/status/906559209587781642||||
NBCNews|2017-09-10 07:08:23|97|69|NEW:  Irma  is now about 15 miles southeast of Key West with maximum sustained winds of 130 mph  pic.twitter.com/mS0Oq441YB|false|906836747887284229|/NBCNews/status/906836747887284229||||
NBCNews|2017-09-29 17:00:15|29|36|Yellow wristbands sign of segregation for homeless during  Irma   http://nbcnews.to/2xIalXU   pic.twitter.com/aMpoooKlth|false|913871063456546816|/NBCNews/status/913871063456546816||||
NBCNews|2017-09-10 20:17:08|1261|1315|Video footage shows flooded streets in Brickell, Miami as Hurricane  Irma  moves north through Florida  pic.twitter.com/lZeNY5Qkqn|false|907035241130405889|/NBCNews/status/907035241130405889||||
NBCNews|2017-09-07 10:34:25|215|211|WATCH: Video shows powerful winds and rain as Hurricane  Irma  struck the British Virgin Islands on Wednesday (via Almira Arayata)  pic.twitter.com/RjkiWCGzZX|false|905801435203371008|/NBCNews/status/905801435203371008||||
NBCNews|2017-09-10 12:21:38|106|93|'WATCH: The latest forecast for  Irma  as it heads up Florida''s western coast   http://snpy.tv/2vNPHUC  '|false|906915580501934080|/NBCNews/status/906915580501934080||||
NBCNews|2017-09-10 23:13:20|143|142|LATEST: Hurricane  Irma  forecasted to remain over land, become tropical storm on Monday,  NHC says  pic.twitter.com/FVSzBhPU7g|false|907079584390238208|/NBCNews/status/907079584390238208||||
NBCNews|2017-09-08 23:00:14|167|669|Irma  locked and loaded towards several Trump properties  http://nbcnews.to/2xcOo4O   pic.twitter.com/o1l0NpS6TA|false|906351512468717568|/NBCNews/status/906351512468717568||||
NBCNews|2017-09-10 13:25:02|164|204|National Hurricane Center issues latest update: Hurricane  Irma  now affecting all of South Florida  pic.twitter.com/xMMBRIARou|false|906931536058093569|/NBCNews/status/906931536058093569||||
NBCNews|2017-09-10 22:11:58|107|111|Hurricane  Irma  continues moving north, "producing widespread damaging winds across much of Florida," per latest NHC update  pic.twitter.com/zPl29JyNxV|false|907064141319372802|/NBCNews/status/907064141319372802||||
NBCNews|2017-09-22 19:45:06|107|86|'Here''s why Florida residents couldn''t use solar power after  Irma  knocked out the electricity:  http://nbcnews.to/2hotHtc    via @nbcnewsmach pic.twitter.com/Qrb3axrtVf'|false|911375836300820480|/NBCNews/status/911375836300820480||||
NBCNews|2017-09-06 11:45:14|82|79|Hurricane  Irma  is "bigger, faster, stronger" than Hurricane Andrew, Gov. Rick Scott warns  http://nbcnews.to/2wGbbFC   pic.twitter.com/hGzIPtFzW5|false|905456866804867072|/NBCNews/status/905456866804867072||||
NBCNews|2017-09-06 15:49:06|1425|1105|FEMA is running out of money — and at this rate, there will be none left by the time Hurricane  Irma  strikes unless more funds are approved.  pic.twitter.com/sYKHvr3M57|false|905518239731593219|/NBCNews/status/905518239731593219||||
NBCNews|2017-09-09 18:22:07|37|35|WATCH LIVE: Florida Governor Rick Scott gives latest update on Hurricane  Irma   http://nbcnews.to/2xdMLnJ   pic.twitter.com/0dbJtnu73B|false|906643912030347264|/NBCNews/status/906643912030347264||||
NBCNews|2017-09-09 12:49:15|105|112|'Hurricane  Irma  is heading straight for Florida''s $8 billion farmland  http://nbcnews.to/2xd9wZ4   pic.twitter.com/ohWOAYUNXj'|false|906560141176266752|/NBCNews/status/906560141176266752||||
NBCNews|2017-09-06 01:59:30|221|155|JUST IN: Eye of potentially catastrophic Category 5 Hurricane  Irma  passing over Barbuda, NHC says.  pic.twitter.com/s9FVlH8vTf|false|905309462621278211|/NBCNews/status/905309462621278211|Barbuda, NH|||
NBCNews|2017-09-10 08:02:24|78|82|WATCH: Downed trees, heavy rains and severe wind as Hurricane  Irma  batters Florida City, Florida  pic.twitter.com/YNTRbNaqzm|false|906850340682727424|/NBCNews/status/906850340682727424||||
NBCNews|2017-09-09 09:38:37|37|46|WATCH LIVE: Florida Gov. Rick Scott gives update on Hurricane  Irma   http://nbcnews.to/2faKHmE   pic.twitter.com/bg32dOUsQN|false|906512167981240320|/NBCNews/status/906512167981240320||||
NBCNews|2017-09-06 22:37:52|356|279|BREAKING: Hurricane  Irma  hits Puerto Rico as Category 5 after slamming Lesser Antilles  http://nbcnews.to/2wHZzlw   pic.twitter.com/g2m1vJfA68|false|905621109055336449|/NBCNews/status/905621109055336449||||
NBCNews|2017-09-09 15:09:58|458|657|WATCH: The U.S. Air Force Reserve flies over Hurricane  Irma   pic.twitter.com/7F23wYrVRR|false|906595552325980160|/NBCNews/status/906595552325980160||||
NBCNews|2017-09-21 13:22:06|123|316|Key West bar owner serves thousands of free meals in weeks following Hurricane  Irma   http://nbcnews.to/2fDwq1U   pic.twitter.com/8twKHsq8vR|false|910917064998694913|/NBCNews/status/910917064998694913||||
NBCNews|2017-09-14 16:22:53|533|588|'Reporter: Has the severity of Harvey and  Irma  made you rethink views on climate change?__NEWLINE____NEWLINE__Pres. Trump: "We''ve had bigger storms than this"'|false|908425843281719298|/NBCNews/status/908425843281719298||||
NBCNews|2017-09-05 07:59:29|2926|2564|BREAKING:  Irma  has now been upgraded to a Category 5 hurricane with winds of up to 175 mph|false|905037669482233856|/NBCNews/status/905037669482233856||||
NBCNews|2017-09-11 17:40:11|22|47|Floridians take stock and begin recovery as  Irma  exits  http://nbcnews.to/2fdaRF9   pic.twitter.com/fzJv6sXPB6|false|907358132409700353|/NBCNews/status/907358132409700353||||
NBCNews|2017-09-05 19:42:03|210|140|JUST IN: Hurricane  Irma , now a Category 5 storm, nearing the northern Leeward Islands with 185 mph winds.  pic.twitter.com/BdFYgu0aDM|false|905214475665637377|/NBCNews/status/905214475665637377||||
NBCNews|2017-09-10 07:55:41|111|92|BREAKING: Eye of  Irma  is about to make landfall in the lower Florida Keys  pic.twitter.com/5V99aMCZKK|false|906848652253163520|/NBCNews/status/906848652253163520||||
NBCNews|2017-09-10 13:41:21|878|630|Photos show scale of flooding in Havana, Cuba, in wake of Hurricane  Irma   pic.twitter.com/TysV0ASjcS|false|906935639031119873|/NBCNews/status/906935639031119873||||
NBCNews|2017-09-11 17:21:29|318|305|WATCH: In the aftermath of Hurricane  Irma , aerial footage shows an island of shipwrecks in Key Largo__NEWLINE____NEWLINE__(Video: @GadiNBC ) pic.twitter.com/ePYewjNsNK|false|907353429042798592|/NBCNews/status/907353429042798592||||
NBCNews|2017-09-04 19:27:54|233|179|FULL STORY: Hurricane  Irma  strengthens to Category 4 storm en route to Florida  https://www. nbcnews.com/news/weather/h urricane-irma-strengthens-category-4-storm-en-route-florida-n798621   …|false|904848526777057280|/NBCNews/status/904848526777057280||||
NBCNews|2017-09-12 06:00:23|18|26|Hurricane  Irma  winds down but leaves fearful legacy behind  http://nbcnews.to/2xhvhGZ   pic.twitter.com/PmzDHkso7L|false|907544410967166976|/NBCNews/status/907544410967166976||||
NBCNews|2017-09-05 01:49:08|229|221|JUST IN: National Hurricane Center says Hurricane  Irma  now poses "a serious threat" to the Leeward Islands.  pic.twitter.com/BMV4wsOAcW|false|904944465332371457|/NBCNews/status/904944465332371457||||
NBCNews|2017-09-08 07:00:02|45|49|Hurricane  Irma  is now barreling towards the Bahamas  http://nbcnews.to/2xUceQK   pic.twitter.com/489AxQ2OEU|false|906109871266914304|/NBCNews/status/906109871266914304||||
NBCNews|2017-09-11 10:25:46|186|163|UPDATE: More than 6.2 million people in Florida now without power due to Hurricane  Irma|false|907248808475709440|/NBCNews/status/907248808475709440||||
NBCNews|2017-09-05 10:53:27|500|318|JUST IN: "Potentially catastrophic" Category 5 Hurricane  Irma  now has 180 mph winds, NHC says  pic.twitter.com/YW64W5GQKA|false|905081450067890177|/NBCNews/status/905081450067890177||||
NBCNews|2017-09-10 17:18:24|178|181|UPDATE:  Irma  is now a Category 2  hurricane, with maximum sustained winds of 110 mph  pic.twitter.com/xHTtlhrCMW|false|906990264962732035|/NBCNews/status/906990264962732035||||
NBCNews|2017-09-09 17:02:00|46|71|UPDATE: Florida Gov. Rick Scott will provide updates on Hurricane  Irma  at 6 p.m. ET|false|906623749922983938|/NBCNews/status/906623749922983938||||
NBCNews|2017-09-10 17:50:06|205|498|Two cruise lines said they are sending ships to islands hit hard by  Irma  to provide relief supplies  http://nbcnews.to/2fbI5oi   pic.twitter.com/WXoBZkcx6z|false|906998242453463040|/NBCNews/status/906998242453463040||||
NBCNews|2017-09-05 15:34:12|407|396|JUST IN: Puerto Rico Gov. Rosselló asks President Trump to declare federal emergency as Category 5 Hurricane  Irma  nears  pic.twitter.com/peTlD7sgos|false|905152101092876289|/NBCNews/status/905152101092876289||||
NBCNews|2017-09-08 09:47:21|115|128|Florida Gov. Rick Scott on Hurricane  Irma : "This storm is wider than our entire state"  http://snpy.tv/2gOr5Vh  |false|906151978530619393|/NBCNews/status/906151978530619393||||
NBCNews|2017-09-10 20:40:21|471|533|WATCH: 10 days of Hurricane  Irma , as seen on satellite imagery.__NEWLINE____NEWLINE__Via @NASA_SPoRT pic.twitter.com/f9fT036zOF|false|907041086723551235|/NBCNews/status/907041086723551235||||
NBCNews|2017-09-07 16:10:08|63|62|Turks & Caicos, Bahamas brace for Category 5 Hurricane  Irma   http://nbcnews.to/2xQBXJ8   pic.twitter.com/8qG3xzIg6y|false|905885921085718529|/NBCNews/status/905885921085718529||||
NBCNews|2017-09-10 15:04:30|68|54|Latest NHS update: Center of Hurricane  Irma  is nearing Naples  pic.twitter.com/MTtfTQKqNW|false|906956566825455616|/NBCNews/status/906956566825455616|Latest, NH|||
NBCNews|2017-09-07 10:07:30|114|105|WATCH: Video shows empty shelves at a North Carolina store as the southern coast prepares for Hurricane  Irma   pic.twitter.com/i3DXdxePzO|false|905794662014873601|/NBCNews/status/905794662014873601||||
NBCNews|2017-09-17 12:30:10|79|205|Could this canoe that washed ashore after  Irma  be hundreds of years old?  http://nbcnews.to/2fsZedn   pic.twitter.com/SnmmjXRnd3|false|909454440574390272|/NBCNews/status/909454440574390272||||
NBCNews|2017-09-09 13:17:35|897|893|'WATCH: Video shows strong wind and waves in Miami, Florida ahead of Hurricane  Irma ''s landfall (via @tiffan_ista)  pic.twitter.com/BddxsLr7x4'|false|906567272763985920|/NBCNews/status/906567272763985920||||
NBCNews|2017-09-10 12:07:45|71|110|WATCH: Why storm surge could be so life-threatening during Hurricane  Irma   http://snpy.tv/2vNYtBW  |false|906912086093062145|/NBCNews/status/906912086093062145||||
NBCNews|2017-09-07 16:22:47|1111|1027|Hurricanes  Irma  (Category 5, center), Katia (Category 1, left), and Jose (Category 2, right) as seen from space:  http://nbcnews.to/2vJE2WQ   pic.twitter.com/ZxbQ4M3xpB|false|905889104352686080|/NBCNews/status/905889104352686080||||
NBCNews|2017-09-29 10:48:07|95|73|A 12th patient has died after a Florida nursing home lost power after  Irma   http://nbcnews.to/2xH82US   pic.twitter.com/K1US2SCEjD|false|913777416220368896|/NBCNews/status/913777416220368896||||
NBCNews|2017-09-10 04:54:37|90|181|LATEST: No deaths reported in Cuba as  Irma  barrels towards Florida.  http://nbcnews.to/2fbwXba   pic.twitter.com/EbJZ56sGYb|false|906803085128978432|/NBCNews/status/906803085128978432||||
NBCNews|2017-09-05 20:03:04|84|96|"Potentially catastrophic" Hurricane  Irma  sounds alarms across Caribbean and Florida  http://nbcnews.to/2w4sVHr   pic.twitter.com/qDXKyzMukr|false|905219761776332801|/NBCNews/status/905219761776332801||||
NBCNews|2017-09-08 21:00:06|22|48|Watch: South Florida residents race against time to prepare for  Irma   http://nbcnews.to/2xbPXQT  |false|906321280647000070|/NBCNews/status/906321280647000070||||
NBCNews|2017-09-09 14:10:11|1183|1253|PHOTOS: Cuba evacuated residents to underground military bunkers as Hurricane  Irma  hit the island (via Juan Pablo Carreras Vidal/ACN)  pic.twitter.com/NGPRBXJUwj|false|906580510134153216|/NBCNews/status/906580510134153216||||
NBCNews|2017-09-12 15:52:11|128|175|Many residents of the Florida Keys are still without power and phone service after  Irma , so @GadiNBC  is helping families reconnect. pic.twitter.com/ZDxAHIb1X3|false|907693341718040576|/NBCNews/status/907693341718040576||||
NBCNews|2017-09-12 13:00:22|11|40|'Before  Irma  struck Florida, here''s how Tesla extended cars'' range to almost 242 miles per charge  http://nbcnews.to/2xirNUR   pic.twitter.com/ckh5KNgCHU'|false|907650101031600129|/NBCNews/status/907650101031600129||||
NBCNews|2017-09-06 05:03:16|90|74|UPDATE: Eye of Category 5 Hurricane  Irma  is now moving away from Barbuda toward St Martin, according to the National Hurricane Center|false|905355708132151296|/NBCNews/status/905355708132151296||||
NBCNews|2017-09-05 13:50:04|283|204|Hurricane warnings are in effect for British Virgin Islands, U.S. Virgin Islands, Puerto Rico, and others as  Irma  nears with 185 mph winds  pic.twitter.com/gHArhqcs9A|false|905125894288801792|/NBCNews/status/905125894288801792||||
NBCNews|2017-09-10 06:06:27|200|136|UPDATE: Eye of  Irma  is abut 30 miles away from the Florida Keys with maximum sustained winds of 130 mph  pic.twitter.com/9Aw4guuhh4|false|906821160536625152|/NBCNews/status/906821160536625152||||
NBCNews|2017-09-06 17:50:32|441|344|Hurricanes  Irma , Jose, and Katia as seen on satellite imagery__NEWLINE____NEWLINE__Via NWS  pic.twitter.com/9kBOyysox5|false|905548798889517056|/NBCNews/status/905548798889517056||||
NBCNews|2017-09-10 10:55:38|271|199|Crane collapses in Miami during Hurricane  Irma . Latest updates:  http://nbcnews.com/Irma      Gideon J. Apé pic.twitter.com/XValp54MPs|false|906893936375074818|/NBCNews/status/906893936375074818||||
NBCNews|2017-09-08 12:30:05|48|167|Several properties owned by President Trump lie in the projected path of Hurricane  Irma   http://nbcnews.to/2xRuNnZ   pic.twitter.com/9WSsMDDd0u|false|906192928976068608|/NBCNews/status/906192928976068608||||
NBCNews|2017-09-07 20:00:36|126|107|LATEST: Category 5 Hurricane  Irma  now "pummeling the Turks and Caicos islands" with 175 mph winds, per NHC  pic.twitter.com/VbUB5PUsqI|false|905943919413878784|/NBCNews/status/905943919413878784||||
NBCNews|2017-09-10 15:25:07|130|228|'Storm chaser describes strength of Hurricane  Irma : “It was by far the strongest winds that I''ve ever experienced”  http://nbcnews.to/2xexFOB   pic.twitter.com/hwkDXTxwRK'|false|906961756660142082|/NBCNews/status/906961756660142082||||
NBCNews|2017-09-09 14:03:23|113|94|JUST IN: Major hurricane force winds are expected over the Florida Keys at daybreak.  Irma  is currently about 145 miles away, NHC says  pic.twitter.com/htw4KEO16r|false|906578796681232384|/NBCNews/status/906578796681232384||||
NBCNews|2017-09-11 02:20:35|130|215|JUST IN:  Irma  has now weakened to a Category 1 hurricane with 85 mph winds, says National Hurricane Center  pic.twitter.com/nw3x79wjlB|false|907126706410049536|/NBCNews/status/907126706410049536||||
NBCNews|2017-10-08 17:30:05|139|283|Canoe that washed ashore by Hurricane  Irma  may date back to 17th century, carbon dating results show  http://nbcnews.to/2y4L8qR   pic.twitter.com/63DBwu3kiL|false|917140064219598848|/NBCNews/status/917140064219598848||||
NBCNews|2017-09-08 14:55:47|18|47|'Down to the wire: Florida races to prepare ahead of  Irma ''s fury  http://nbcnews.to/2xbKTvI   pic.twitter.com/HplSYkc2lf'|false|906229596286316544|/NBCNews/status/906229596286316544||||
NBCNews|2017-09-08 16:40:00|38|48|Our team is on the ground covering the latest on Hurricane  Irma . Watch our @Instagram  story to know who to follow →  http://instagram.com/nbcnews   pic.twitter.com/0HZAhXD6pb|false|906255824930185216|/NBCNews/status/906255824930185216||||
NBCNews|2017-09-21 16:47:06|38|36|Hurricane  Irma  claims 10th victim from sweltering Florida nursing home  http://nbcnews.to/2xVQO9r   pic.twitter.com/WDk4qBSOkU|false|910968654442921986|/NBCNews/status/910968654442921986||||
NBCNews|2017-09-13 10:04:57|408|266|JUST IN: 5 people are dead at a Florida nursing home left without power after Hurricane  Irma   http://bit.ly/2fim7jN    via @nbc6|false|907968347567992832|/NBCNews/status/907968347567992832||||
NBCNews|2017-09-09 20:30:12|146|179|TRACKING  IRMA : The latest forecast and satellite images as Hurricane  Irma  heads toward South Florida  http://nbcnews.to/2xdkTAd   pic.twitter.com/lmHAZFCWwh|false|906676145197912065|/NBCNews/status/906676145197912065||||
NBCNews|2017-09-08 15:06:30|222|517|President Trump boards Marine One to depart for Camp David as Hurricane  Irma  barrels toward Florida: "We are prepared at the highest level"  pic.twitter.com/jK1yOFEtXK|false|906232294972813318|/NBCNews/status/906232294972813318||||
NBCNews|2017-09-10 15:45:05|23|23|Watch live coverage of Hurricane  Irma  here:  http://nbcnews.to/2fcWyAJ  |false|906966778676379648|/NBCNews/status/906966778676379648||||
NBCNews|2017-09-05 16:38:46|115|97|NEW: The Department of State recommends U.S. citizens avoid all non-essential travel to Haiti due to Hurricane  Irma   pic.twitter.com/lcYxKhYsWU|false|905168349520433152|/NBCNews/status/905168349520433152||||
NBCNews|2017-09-04 17:21:06|1139|1015|Florida Gov. Rick Scott: "Hurricane  Irma  is a major and life-threatening storm and Florida must be prepared."  pic.twitter.com/mJqBgWoGab|false|904816614339686401|/NBCNews/status/904816614339686401||||
NBCNews|2017-09-10 11:17:45|120|108|UPDATE: More than 1.3 million are without power as  Irma  strikes Florida, according to power companies|false|906899503747301377|/NBCNews/status/906899503747301377||||
NBCNews|2017-09-09 12:08:13|28|28|WATCH LIVE: Florida Gov. Rick Scott provides update on Hurricane  Irma   http://nbcnews.to/2xd4Odx   pic.twitter.com/V3QrASxJSU|false|906549815575752704|/NBCNews/status/906549815575752704||||
NBCNews|2017-09-10 06:26:24|24|45|WATCH: Live coverage of Hurricane  Irma  as it heads toward the Florida Keys  http://nbcnews.to/2xefo3V   pic.twitter.com/SlE3A1vhHT|false|906826183337226240|/NBCNews/status/906826183337226240||||
NBCNews|2017-10-06 09:00:17|45|33|Hurricanes Harvey and  Irma  wiped out 33,000 jobs last month  http://nbcnews.to/2y08AFA   pic.twitter.com/ShpI1N6POg|false|916286994740842501|/NBCNews/status/916286994740842501||||
NBCNews|2017-09-13 12:30:15|58|37|JUST IN: Monroe County, FL reports 8 deaths and 40 others injured during  Irma . Deaths include both storm-related and natural causes  pic.twitter.com/0DHzAMjnid|false|908004910721101824|/NBCNews/status/908004910721101824|Monroe County, FL|28.8247141|-81.3270103|
NBCNews|2017-09-08 18:11:41|26|46|Watch: Florida Governor Rick Scott gives update on Hurricane  Irma   http://nbcnews.to/2xc8BrJ  |false|906278895980335105|/NBCNews/status/906278895980335105||||
NBCNews|2017-10-09 13:23:06|153|86|13th patient who lived inside Florida nursing home that lost air its conditioning during  Irma  has died  http://nbcnews.to/2y88L1K    via @nbc6 pic.twitter.com/3NSIDlT2xR|false|917440296794951680|/NBCNews/status/917440296794951680||||
NBCNews|2017-09-26 01:06:04|48|89|'Florida Keys will re-open to visitors on October 1, weeks after Hurricane  Irma ''s landfall  http://nbcnews.to/2fNeFx4    via @nbcmiami pic.twitter.com/IC3BGwI18d'|false|912543772994625537|/NBCNews/status/912543772994625537||||
NBCNews|2017-09-10 10:09:31|82|92|'UPDATE:  Irma ''s eye is beginning to move away from the lower Florida Keys  pic.twitter.com/Y5QBzYNxXB'|false|906882329506918401|/NBCNews/status/906882329506918401||||
NBCNews|2017-09-08 06:30:05|165|258|Florida zoos and wildlife centers hunker down as Hurricane  Irma  takes  http://nbcnews.to/2xTHmjv   pic.twitter.com/9IxgsAdfN6|false|906102334815703040|/NBCNews/status/906102334815703040||||
NBCNews|2017-09-04 16:45:21|3087|2411|BREAKING: Hurricane  Irma  intensifies to a Category 4 storm with 130 mph winds, NHC says  pic.twitter.com/Ajr8Sg8XmA|false|904807617536679936|/NBCNews/status/904807617536679936||||
NBCNews|2017-09-07 22:30:14|44|54|'Irma ''s effect on Puerto Rico''s economy:  http://nbcnews.to/2xQDi2E   pic.twitter.com/bwEzSvqq9y'|false|905981575237644289|/NBCNews/status/905981575237644289||||
NBCNews|2017-09-15 00:00:07|367|470|WATCH: President Trump says "I never even knew a Category 5 existed" of Hurricanes Harvey and  Irma  at WH Historical Association dinner  pic.twitter.com/LNrWoEKRgg|false|908540908315959296|/NBCNews/status/908540908315959296||||
NBCNews|2017-09-08 18:02:15|112|105|NHC Update:__NEWLINE____NEWLINE__ Irma  veering west, subjecting Florida Keys to additional flooding__NEWLINE____NEWLINE__6-12 feet potential storm surge in Southwestern Florida|false|906276524063682560|/NBCNews/status/906276524063682560||||
NBCNews|2017-09-06 18:21:08|677|1119|Hurricane Hunters capture photo of sun shining inside the eye of Hurricane  Irma   pic.twitter.com/fpn6lxmo5K|false|905556500881563650|/NBCNews/status/905556500881563650||||
NBCNews|2017-09-05 03:30:12|54|45|Hurricane  Irma - with its 145-mph winds- could pose as a serious danger for Leeward Islands  http://nbcnews.to/2w1Cnej   pic.twitter.com/yt8rVN51gP|false|904969899033976832|/NBCNews/status/904969899033976832||||
NBCNews|2017-09-10 11:54:34|212|368|Former presidents announce expansion of "One America Appeal" to include  Irma  recovery  pic.twitter.com/YH6Lersj5F|false|906908769757679617|/NBCNews/status/906908769757679617||||
NBCNews|2017-09-10 13:40:06|609|832|WATCH: Video shows Americans in a military aircraft as they are evacuated from St. Martin, which was badly damaged by Hurricane  Irma   pic.twitter.com/ePtTJ1XZNZ|false|906935328048537601|/NBCNews/status/906935328048537601||||
NBCNews|2017-09-04 20:15:11|312|231|JUST IN: Hurricane  Irma  heading toward the Leeward Islands with 140 mph winds, NHC says  pic.twitter.com/adxJmtCUv2|false|904860424528650240|/NBCNews/status/904860424528650240||||
NBCNews|2017-09-14 20:05:03|127|417|WATCH: A police officer saves an American flag in the wake of Hurricane  Irma .  pic.twitter.com/qea4dU64yZ|false|908481754524090368|/NBCNews/status/908481754524090368||||
NBCNews|2017-09-10 13:48:07|116|100|How to help victims of Hurricane  Irma   http://nbcnews.to/2fbtQ2P   pic.twitter.com/Ygek6kYpmK|false|906937345097814017|/NBCNews/status/906937345097814017||||
NBCNews|2017-09-09 13:51:40|134|115|Florida governor warns Hurricane  Irma  will be "most catastrophic" ever  http://nbcnews.to/2xdk1ez   pic.twitter.com/KmW4u1v2K7|false|906575851164192769|/NBCNews/status/906575851164192769||||
NBCNews|2017-09-09 18:18:31|3984|2467|WATCH: Officials say 95 percent of St. Martin is destroyed after Hurricane  Irma  ripped the island apart as a Category 5 storm.  pic.twitter.com/p3PY6Y8Oiz|false|906643004861161472|/NBCNews/status/906643004861161472||||
NBCNews|2017-09-10 21:00:28|10733|25940|300 doctors, nurses, and paramedics await takeoff on a C-17 before heading to Orlando for Hurricane  Irma  response__NEWLINE____NEWLINE__(Photo: U.S. Air Force)  pic.twitter.com/Lrj3Ebejwc|false|907046148321550337|/NBCNews/status/907046148321550337||||
NBCNews|2017-09-09 23:28:36|318|323|JUST IN: More than 190,000 without power as  Irma  bears down on Florida Keys  http://nbcnews.to/2fb3n5A   pic.twitter.com/oB3ZwmdLQY|false|906721041195683841|/NBCNews/status/906721041195683841||||
NBCNews|2017-09-10 15:51:46|311|276|LATEST:__NEWLINE__-At least 23 deaths related to Hurricane  Irma __NEWLINE__-More than 2 million people without power in Florida __NEWLINE__More:  http://nbcnews.com/Irma  |false|906968462911832064|/NBCNews/status/906968462911832064||||
NBCNews|2017-09-07 17:12:15|187|163|The latest forecasted path for Category 5 Hurricane  Irma :  pic.twitter.com/vtogpsFhky|false|905901551344078849|/NBCNews/status/905901551344078849||||
NBCNews|2017-09-08 12:20:55|169|169|JUST IN: Florida Gov. Rick Scott activates Florida Disaster Fund in preparation for Hurricane  Irma   pic.twitter.com/wQSJBHmgrX|false|906190622884843521|/NBCNews/status/906190622884843521||||
NBCNews|2017-09-15 00:45:09|331|844|Florida millionaire opens mansion to 70 foster kids after  Irma   http://nbcnews.to/2fnuoTJ    via @nbcmiami pic.twitter.com/Y0iZk9rm75|false|908552244626259969|/NBCNews/status/908552244626259969||||
NBCNews|2017-09-10 22:24:03|100|136|All of the latest information on Hurricane  Irma :  http://nbcnews.to/Irma   pic.twitter.com/slwB7I78PX|false|907067183171346433|/NBCNews/status/907067183171346433||||
NBCNews|2017-09-07 02:04:32|1790|1272|Nearly 900,000 people are now without power in Puerto Rico as Hurricane  Irma  plows through the Caribbean:  pic.twitter.com/6iBSnkYhIs|false|905673118722732033|/NBCNews/status/905673118722732033||||
NBCNews|2017-09-09 11:03:30|1411|2428|JUST IN: Hurricane  Irma  has been downgraded to a Category 3 storm with maximum sustained winds of 125 mph  pic.twitter.com/CdgAghO2fB|false|906533528564879361|/NBCNews/status/906533528564879361||||
NBCNews|2017-09-08 18:30:13|112|94|Irma  expected to cut power to up to 9 million people in Florida   http://nbcnews.to/2f8Yzh8   pic.twitter.com/6D20OPXkhN|false|906283561145249792|/NBCNews/status/906283561145249792||||
NBCNews|2017-09-10 21:47:04|46|73|Some in Tampa Bay unsure what to expect from Hurricane  Irma   http://nbcnews.to/2fcEir2   pic.twitter.com/EI5pH5l88M|false|907057874878201856|/NBCNews/status/907057874878201856||||
NBCNews|2017-10-14 22:00:11|48|124|Tourists are still flocking to the Caribbean this winter despite damage from Hurricanes Maria and  Irma   https://nbcnews.trib.al/Uuip7SG   pic.twitter.com/Wu4UbOIy22|false|919382362185764864|/NBCNews/status/919382362185764864||||
NBCNews|2017-09-04 22:48:14|447|294|JUST IN: National Hurricane Center issues hurricane warnings for Puerto Rico and the Virgin Islands as  Irma  surges ahead  pic.twitter.com/fmw2zlSHSB|false|904898942038671361|/NBCNews/status/904898942038671361||||
NBCNews|2017-09-06 12:15:24|907|758|WATCH: Webcam footage shows Hurricane  Irma  causing major destruction on a beach in St. Maarten (via PTZtv)  pic.twitter.com/w6AvWwoJh4|false|905464458696433664|/NBCNews/status/905464458696433664||||
NBCNews|2017-09-10 05:12:46|149|134|'National Weather Service to those left in the Florida Keys: "The Worst Is Yet To Come"__NEWLINE____NEWLINE__ Irma ''s eye now 40 miles from Key West  pic.twitter.com/F5RjJpIUdO'|false|906807650674991104|/NBCNews/status/906807650674991104||||
NBCNews|2017-09-10 09:25:51|314|358|BREAKING: Hurricane  Irma  makes landfall at Cudjoe Key in lower Florida Keys  pic.twitter.com/IrttwZoblp|false|906871343961997313|/NBCNews/status/906871343961997313||||
