username|date|retweets|favorites|text|cleantext|is_retweet|ID|permalink|Translation|address|latitude|longitude|latlongerr
NHC_Atlantic|2017-09-14 14:02:06|1586|982|NHC is watching 2 systems over the E Atlantic that have a high chance of formation during the next 5 days  http://hurricanes.gov    #96L  #97L pic.twitter.com/On3CkevJMu|NHC is watching 2 systems over the E Atlantic that have a high chance of formation during the next 5 days      #96L  #97L |false|908390413593202688|/NHC_Atlantic/status/908390413593202688|NHC is watching 2 systems over the E Atlantic that have a high chance of formation during the next 5 days  http://hurricanes.gov    #96L  #97L pic.twitter.com/On3CkevJMu||||
NHC_Atlantic|2017-10-06 23:04:49|221|133|Here are the 10 PM CDT Oct. 6 key messages for Tropical Storm #Nate .   http://hurricanes.gov/#Nate   pic.twitter.com/3gRY75bIrP|Here are the 10 PM CDT Oct. 6 key messages for Tropical Storm #Nate .      |false|916499524570501120|/NHC_Atlantic/status/916499524570501120|Here are the 10 PM CDT Oct. 6 key messages for Tropical Storm #Nate .   http://hurricanes.gov/#Nate   pic.twitter.com/3gRY75bIrP||||
NHC_Atlantic|2017-09-18 17:59:44|184|94|6 PM AST position update for Maria: Eye of dangerous Hurricane #Maria  approaching Dominica.  http://www. hurricanes.gov   pic.twitter.com/VEGMmLg8DO|6 PM AST position update for Maria: Eye of dangerous Hurricane #Maria  approaching Dominica.   hurricanes.gov   |false|909899768675143680|/NHC_Atlantic/status/909899768675143680|6 PM AST position update for Maria: Eye of dangerous Hurricane #Maria  approaching Dominica.  http://www. hurricanes.gov   pic.twitter.com/VEGMmLg8DO||||
NHC_Atlantic|2017-09-16 22:50:03|82|76|Tropical Storm #Lee  Advisory 9: Lee Moving Westward and Not Expected to Strengthen.  http://go.usa.gov/W3H  |Tropical Storm #Lee  Advisory 9: Lee Moving Westward and Not Expected to Strengthen.    |false|909248053479133184|/NHC_Atlantic/status/909248053479133184|Tropical Storm #Lee  Advisory 9: Lee Moving Westward and Not Expected to Strengthen.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-07 06:15:15|3638|2842|Hurricane watches will likely be issued for parts of FL today. TS winds expected to arrive in south FL and the Keys on Saturday #Irma pic.twitter.com/l6WkxYet6P|Hurricane watches will likely be issued for parts of FL today. TS winds expected to arrive in south FL and the Keys on Saturday #Irma |false|905736214367567878|/NHC_Atlantic/status/905736214367567878|Hurricane watches will likely be issued for parts of FL today. TS winds expected to arrive in south FL and the Keys on Saturday #Irma pic.twitter.com/l6WkxYet6P||||
NHC_Atlantic|2017-09-12 22:44:04|125|107|Hurricane #Jose  Advisory 31: Jose Looping Over the Southwest Atlantic Between the Bahamas And Bermuda.  http://go.usa.gov/W3H  |Hurricane #Jose  Advisory 31: Jose Looping Over the Southwest Atlantic Between the Bahamas And Bermuda.    |false|907796996743995393|/NHC_Atlantic/status/907796996743995393|Hurricane #Jose  Advisory 31: Jose Looping Over the Southwest Atlantic Between the Bahamas And Bermuda.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-11 13:48:02|129|134|Tropical Storm #Irma  Advisory 50A: Irma Continues to Slowly Weaken While Moving Into Southern Georgia.  http://go.usa.gov/W3H  |Tropical Storm #Irma  Advisory 50A: Irma Continues to Slowly Weaken While Moving Into Southern Georgia.    |false|907299711564087298|/NHC_Atlantic/status/907299711564087298|Tropical Storm #Irma  Advisory 50A: Irma Continues to Slowly Weaken While Moving Into Southern Georgia.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-20 10:34:03|52|36|Tropical Storm #Jose  Advisory 61: Air Force Hurricane Hunters Indicate That Jose is a Strong Tropical Storm.  http://go.usa.gov/W3H  |Tropical Storm #Jose  Advisory 61: Air Force Hurricane Hunters Indicate That Jose is a Strong Tropical Storm.    |false|910512384581742594|/NHC_Atlantic/status/910512384581742594|Tropical Storm #Jose  Advisory 61: Air Force Hurricane Hunters Indicate That Jose is a Strong Tropical Storm.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-08-31 13:49:09|265|174|NHC is monitoring 2 disturbances which both have a low chance (20%) of tropical cyclone formation within 5 days.  http://hurricanes.gov   pic.twitter.com/BumhXkOfQV|NHC is monitoring 2 disturbances which both have a low chance (20%) of tropical cyclone formation within 5 days.     |false|903313723359670272|/NHC_Atlantic/status/903313723359670272|NHC is monitoring 2 disturbances which both have a low chance (20%) of tropical cyclone formation within 5 days.  http://hurricanes.gov   pic.twitter.com/BumhXkOfQV||||
NHC_Atlantic|2017-09-30 04:36:03|26|22|Tropical Storm #Maria  Advisory 57: Maria Beginning Extratropical Transition.  http://go.usa.gov/W3H  |Tropical Storm #Maria  Advisory 57: Maria Beginning Extratropical Transition.    |false|914046167197130754|/NHC_Atlantic/status/914046167197130754|Tropical Storm #Maria  Advisory 57: Maria Beginning Extratropical Transition.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-03 05:04:29|626|376|Tropical-storm-force winds from #Irma  would most likely begin in the Leeward Islands Tuesday night:  http://www. nhc.noaa.gov/#Irma   pic.twitter.com/PUEa5Ic7eO|Tropical-storm-force winds from #Irma  would most likely begin in the Leeward Islands Tuesday night:   nhc.noaa.gov/#Irma   |false|904268851243876352|/NHC_Atlantic/status/904268851243876352|Tropical-storm-force winds from #Irma  would most likely begin in the Leeward Islands Tuesday night:  http://www. nhc.noaa.gov/#Irma   pic.twitter.com/PUEa5Ic7eO||||
NHC_Atlantic|2017-09-06 04:54:03|218|160|Hurricane #Irma  Advisory 29: Now available on the NHC website.  http://go.usa.gov/W3H  |Hurricane #Irma  Advisory 29: Now available on the NHC website.    |false|905353391831908354|/NHC_Atlantic/status/905353391831908354|Hurricane #Irma  Advisory 29: Now available on the NHC website.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-08-31 05:41:21|57|32|'Looking for TD #Harvey  advisories? They''re now being issued by the NOAA Weather Prediction Center (@NWSWPC ):  http://www. nhc.noaa.gov/#Harvey   pic.twitter.com/SioCYdAgX4'|'Looking for TD #Harvey  advisories? They''re now being issued by the NOAA Weather Prediction Center (@NWSWPC ):   nhc.noaa.gov/#Harvey   '|false|903190965137100800|/NHC_Atlantic/status/903190965137100800|'Looking for TD #Harvey  advisories? They''re now being issued by the NOAA Weather Prediction Center (@NWSWPC ):  http://www. nhc.noaa.gov/#Harvey   pic.twitter.com/SioCYdAgX4'||||
NHC_Atlantic|2017-09-28 08:42:28|108|74|Regardless of formation, locally heavy rainfall is likely in portions of Cuba, southern Florida, the Florida Keys, and the Bahamas.|Regardless of formation, locally heavy rainfall is likely in portions of Cuba, southern Florida, the Florida Keys, and the Bahamas.|false|913383406494519297|/NHC_Atlantic/status/913383406494519297|Regardless of formation, locally heavy rainfall is likely in portions of Cuba, southern Florida, the Florida Keys, and the Bahamas.||||
NHC_Atlantic|2017-09-21 16:36:03|34|27|Tropical Storm #Jose  Advisory 66: Jose Moving Little.  http://go.usa.gov/W3H  |Tropical Storm #Jose  Advisory 66: Jose Moving Little.    |false|910965870037479425|/NHC_Atlantic/status/910965870037479425|Tropical Storm #Jose  Advisory 66: Jose Moving Little.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-10-15 22:52:03|100|90|Post-Tropical Cyclone #Ophelia  Advisory 28: Now available on the NHC website.  http://go.usa.gov/W3H  |Post-Tropical Cyclone #Ophelia  Advisory 28: Now available on the NHC website.    |false|919757804172345344|/NHC_Atlantic/status/919757804172345344|Post-Tropical Cyclone #Ophelia  Advisory 28: Now available on the NHC website.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-04 16:44:49|1642|1668|Here are the 5 PM AST key messages for #Irma .  http://hurricanes.gov   pic.twitter.com/31xZ6mDE4P|Here are the 5 PM AST key messages for #Irma .     |false|904807485181186048|/NHC_Atlantic/status/904807485181186048|Here are the 5 PM AST key messages for #Irma .  http://hurricanes.gov   pic.twitter.com/31xZ6mDE4P||||
NHC_Atlantic|2017-09-24 04:56:04|56|55|Hurricane #Maria  Advisory 33: Noaa Hurricane Hunter Finds That Maria is Slightly Weaker.  http://go.usa.gov/W3H  |Hurricane #Maria  Advisory 33: Noaa Hurricane Hunter Finds That Maria is Slightly Weaker.    |false|911876879715590144|/NHC_Atlantic/status/911876879715590144|Hurricane #Maria  Advisory 33: Noaa Hurricane Hunter Finds That Maria is Slightly Weaker.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-08 07:42:03|121|82|Hurricane #Jose  Advisory 12A: Jose Maintaining Strength Over the Central Atlantic.  http://go.usa.gov/W3H  |Hurricane #Jose  Advisory 12A: Jose Maintaining Strength Over the Central Atlantic.    |false|906120442666242048|/NHC_Atlantic/status/906120442666242048|Hurricane #Jose  Advisory 12A: Jose Maintaining Strength Over the Central Atlantic.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-08-31 07:51:05|131|85|Development, if any, of a system in the SW Gulf of Mexico is expected to be slow to occur as it drifts northward  http://hurricanes.gov   pic.twitter.com/fj1e1Agq5j|Development, if any, of a system in the SW Gulf of Mexico is expected to be slow to occur as it drifts northward     |false|903223613112950785|/NHC_Atlantic/status/903223613112950785|Development, if any, of a system in the SW Gulf of Mexico is expected to be slow to occur as it drifts northward  http://hurricanes.gov   pic.twitter.com/fj1e1Agq5j||||
NHC_Atlantic|2017-09-08 16:56:02|629|825|Hurricane #Irma  Advisory 39: Hurricane Conditions Spreading Westward Over Portions of Cuba And The Central Bahamas.  http://go.usa.gov/W3H  |Hurricane #Irma  Advisory 39: Hurricane Conditions Spreading Westward Over Portions of Cuba And The Central Bahamas.    |false|906259860936904706|/NHC_Atlantic/status/906259860936904706|Hurricane #Irma  Advisory 39: Hurricane Conditions Spreading Westward Over Portions of Cuba And The Central Bahamas.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-04 05:06:11|821|469|Here are the 5 am AST Sep. 4 Key Messages for Hurricane #Irma :  http://www. nhc.noaa.gov/news/AL112017_ key_messages.png?020   … pic.twitter.com/g7BmP3tgs4|Here are the 5 am AST Sep. 4 Key Messages for Hurricane #Irma :   nhc.noaa.gov/news/AL112017_ key_messages.png?020   … |false|904631666412580865|/NHC_Atlantic/status/904631666412580865|Here are the 5 am AST Sep. 4 Key Messages for Hurricane #Irma :  http://www. nhc.noaa.gov/news/AL112017_ key_messages.png?020   … pic.twitter.com/g7BmP3tgs4||||
NHC_Atlantic|2017-10-06 08:40:42|87|71|Tracks of USAF, NOAA P3 and NOAA G-IV hurricane hunter aircraft flying in/around #Nate  this morning. @NWS  @NOAA   http://www. nhc.noaa.gov/#Nate   pic.twitter.com/2CrIJWiSSI|Tracks of USAF, NOAA P3 and NOAA G-IV hurricane hunter aircraft flying in/around #Nate  this morning. @NWS  @NOAA    nhc.noaa.gov/#Nate   |false|916282065007542273|/NHC_Atlantic/status/916282065007542273|Tracks of USAF, NOAA P3 and NOAA G-IV hurricane hunter aircraft flying in/around #Nate  this morning. @NWS  @NOAA   http://www. nhc.noaa.gov/#Nate   pic.twitter.com/2CrIJWiSSI||||
NHC_Atlantic|2017-09-04 11:09:58|693|371|Key Messages for #Irma  advisory 21.  http://hurricanes.gov   pic.twitter.com/Ug80nfTFY6|Key Messages for #Irma  advisory 21.     |false|904723216077381634|/NHC_Atlantic/status/904723216077381634|Key Messages for #Irma  advisory 21.  http://hurricanes.gov   pic.twitter.com/Ug80nfTFY6||||
NHC_Atlantic|2017-09-10 17:13:30|414|236|Here are the #Irma  Key Messages for advisory 47. pic.twitter.com/XXD4TZbCUx|Here are the #Irma  Key Messages for advisory 47. |false|906989029782179840|/NHC_Atlantic/status/906989029782179840|Here are the #Irma  Key Messages for advisory 47. pic.twitter.com/XXD4TZbCUx||||
NHC_Atlantic|2017-10-08 16:48:03|82|73|Tropical Depression #Nate  Advisory 18: Nate Moving Inland With Heavy Rainfall and Gusty Winds.  http://go.usa.gov/W3H  |Tropical Depression #Nate  Advisory 18: Nate Moving Inland With Heavy Rainfall and Gusty Winds.    |false|917129485526470656|/NHC_Atlantic/status/917129485526470656|Tropical Depression #Nate  Advisory 18: Nate Moving Inland With Heavy Rainfall and Gusty Winds.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-28 05:12:48|192|121|A system over the NW Caribbean Sea has a medium chance of formation near the Florida east coast by early next week  http://www. nhc.noaa.gov/gtwo.php?basin =atlc&fdays=5   … pic.twitter.com/gBPTQQmwxg|A system over the NW Caribbean Sea has a medium chance of formation near the Florida east coast by early next week   nhc.noaa.gov/gtwo.php?basin =atlc&fdays=5   … |false|913330642695450624|/NHC_Atlantic/status/913330642695450624|A system over the NW Caribbean Sea has a medium chance of formation near the Florida east coast by early next week  http://www. nhc.noaa.gov/gtwo.php?basin =atlc&fdays=5   … pic.twitter.com/gBPTQQmwxg||||
NHC_Atlantic|2017-09-11 07:56:02|128|86|Tropical Storm #Irma  Advisory 49A: Now available on the NHC website.  http://go.usa.gov/W3H  |Tropical Storm #Irma  Advisory 49A: Now available on the NHC website.    |false|907211128190767104|/NHC_Atlantic/status/907211128190767104|Tropical Storm #Irma  Advisory 49A: Now available on the NHC website.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-10 15:07:08|1397|867|Water levels beginning to rise in Naples. Will rise rapidly in Marco Island & Naples after passage of eye. MOVE AWAY FROM THE WATER. #IRMA pic.twitter.com/zXgsBooDYA|Water levels beginning to rise in Naples. Will rise rapidly in Marco Island & Naples after passage of eye. MOVE AWAY FROM THE WATER. #IRMA |false|906957228804112384|/NHC_Atlantic/status/906957228804112384|Water levels beginning to rise in Naples. Will rise rapidly in Marco Island & Naples after passage of eye. MOVE AWAY FROM THE WATER. #IRMA pic.twitter.com/zXgsBooDYA||||
NHC_Atlantic|2017-09-17 11:02:40|525|330|Key Messages for Tropical Storm #Maria  (11 am Sep. 17):  http://www. hurricanes.gov/#Maria   pic.twitter.com/WTG5lCl9mY|Key Messages for Tropical Storm #Maria  (11 am Sep. 17):   hurricanes.gov/#Maria   |false|909432421396905985|/NHC_Atlantic/status/909432421396905985|Key Messages for Tropical Storm #Maria  (11 am Sep. 17):  http://www. hurricanes.gov/#Maria   pic.twitter.com/WTG5lCl9mY||||
NHC_Atlantic|2017-09-07 23:00:03|822|586|Hurricane #Irma  Advisory 36: Hurricane and Storm Surge Warnings Issued For South Florida And The Florida Keys.  http://go.usa.gov/W3H  |Hurricane #Irma  Advisory 36: Hurricane and Storm Surge Warnings Issued For South Florida And The Florida Keys.    |false|905989077568237568|/NHC_Atlantic/status/905989077568237568|Hurricane #Irma  Advisory 36: Hurricane and Storm Surge Warnings Issued For South Florida And The Florida Keys.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-21 01:52:03|21|24|Tropical Storm #Jose  Advisory 63A: Now available on the NHC website.  http://go.usa.gov/W3H  |Tropical Storm #Jose  Advisory 63A: Now available on the NHC website.    |false|910743406640582656|/NHC_Atlantic/status/910743406640582656|Tropical Storm #Jose  Advisory 63A: Now available on the NHC website.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-26 19:52:02|59|35|Tropical Storm #Maria  Advisory 43A: Maria Producing Gusty Winds Over the Outer Banks of North Carolina.  http://go.usa.gov/W3H  |Tropical Storm #Maria  Advisory 43A: Maria Producing Gusty Winds Over the Outer Banks of North Carolina.    |false|912827134086930432|/NHC_Atlantic/status/912827134086930432|Tropical Storm #Maria  Advisory 43A: Maria Producing Gusty Winds Over the Outer Banks of North Carolina.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-08-30 23:40:03|285|717|NHC would like to thank our fellow @NWS , @NOAA , and @53rdWRS  colleagues for their work and dedication during #Harvey   http://www. nhc.noaa.gov/text/refresh/M IATCDAT4+shtml/310256.shtml   … pic.twitter.com/rGZhiukpen|NHC would like to thank our fellow @NWS , @NOAA , and @53rdWRS  colleagues for their work and dedication during #Harvey    nhc.noaa.gov/text/refresh/M IATCDAT4+shtml/310256.shtml   … |false|903100042042642432|/NHC_Atlantic/status/903100042042642432|NHC would like to thank our fellow @NWS , @NOAA , and @53rdWRS  colleagues for their work and dedication during #Harvey   http://www. nhc.noaa.gov/text/refresh/M IATCDAT4+shtml/310256.shtml   … pic.twitter.com/rGZhiukpen||||
NHC_Atlantic|2017-09-08 23:58:10|886|516|Here are the latest estimates of when tropical-storm-force winds could arrive & are most likely to begin for #Irma .  http://hurricanes.gov   pic.twitter.com/vfKN8nWDFi|Here are the latest estimates of when tropical-storm-force winds could arrive & are most likely to begin for #Irma .     |false|906366093912133632|/NHC_Atlantic/status/906366093912133632|Here are the latest estimates of when tropical-storm-force winds could arrive & are most likely to begin for #Irma .  http://hurricanes.gov   pic.twitter.com/vfKN8nWDFi||||
NHC_Atlantic|2017-09-18 23:13:44|129|72|9/18 11 pm: Here are the key messages for #Jose  for Advisory 55  http://hurricanes.gov   pic.twitter.com/IycKK2sM4v|9/18 11 pm: Here are the key messages for #Jose  for Advisory 55     |false|909978788985016321|/NHC_Atlantic/status/909978788985016321|9/18 11 pm: Here are the key messages for #Jose  for Advisory 55  http://hurricanes.gov   pic.twitter.com/IycKK2sM4v||||
NHC_Atlantic|2017-09-18 22:50:02|67|64|Hurricane #Jose  Advisory 55: Jose Resumes a Northward Motion.  http://go.usa.gov/W3H  |Hurricane #Jose  Advisory 55: Jose Resumes a Northward Motion.    |false|909972826043686913|/NHC_Atlantic/status/909972826043686913|Hurricane #Jose  Advisory 55: Jose Resumes a Northward Motion.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-08-30 23:33:47|121|79|'Key messages for NHC''s last advisory on Tropical Depression #Harvey .  Future advisories will be issued by @NWSWPC   http://hurricanes.gov   pic.twitter.com/SdaZQxqodu'|'Key messages for NHC''s last advisory on Tropical Depression #Harvey .  Future advisories will be issued by @NWSWPC      '|false|903098465198239745|/NHC_Atlantic/status/903098465198239745|'Key messages for NHC''s last advisory on Tropical Depression #Harvey .  Future advisories will be issued by @NWSWPC   http://hurricanes.gov   pic.twitter.com/SdaZQxqodu'||||
NHC_Atlantic|2017-10-08 07:54:02|130|68|Tropical Storm #Nate  Advisory 16A: Nate Rapidly Weakening But Storm Surge Flooding Continues.  http://go.usa.gov/W3H  |Tropical Storm #Nate  Advisory 16A: Nate Rapidly Weakening But Storm Surge Flooding Continues.    |false|916995096985423872|/NHC_Atlantic/status/916995096985423872|Tropical Storm #Nate  Advisory 16A: Nate Rapidly Weakening But Storm Surge Flooding Continues.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-09 21:58:54|433|362|10pm Update on Hurricane #Irma  - Gusts to near hurricane force continue to be reported in the Florida Keys __NEWLINE__ http://www. nhc.noaa.gov/text/refresh/M IATCUAT1+shtml/092300.shtml   …|10pm Update on Hurricane #Irma  - Gusts to near hurricane force continue to be reported in the Florida Keys __NEWLINE__  nhc.noaa.gov/text/refresh/M IATCUAT1+shtml/092300.shtml   …|false|906698466277109771|/NHC_Atlantic/status/906698466277109771|10pm Update on Hurricane #Irma  - Gusts to near hurricane force continue to be reported in the Florida Keys __NEWLINE__ http://www. nhc.noaa.gov/text/refresh/M IATCUAT1+shtml/092300.shtml   …||||
NHC_Atlantic|2017-09-21 16:55:33|155|85|Here are the 5 PM AST Key Messages for Hurricane #Maria   http://hurricanes.gov/#Maria   pic.twitter.com/NJ1togTGh3|Here are the 5 PM AST Key Messages for Hurricane #Maria      |false|910970780808302592|/NHC_Atlantic/status/910970780808302592|Here are the 5 PM AST Key Messages for Hurricane #Maria   http://hurricanes.gov/#Maria   pic.twitter.com/NJ1togTGh3|5 PM AST Key|||
NHC_Atlantic|2017-10-12 16:38:03|51|40|Hurricane #Ophelia  Advisory 15: Ophelia Barely Moving But Continues to Strengthen.  http://go.usa.gov/W3H  |Hurricane #Ophelia  Advisory 15: Ophelia Barely Moving But Continues to Strengthen.    |false|918576521538887680|/NHC_Atlantic/status/918576521538887680|Hurricane #Ophelia  Advisory 15: Ophelia Barely Moving But Continues to Strengthen.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-14 11:33:38|886|572|NHC is monitoring 2 systems with a medium chance of tropical cyclone formation during the next 5 days  http://hurricanes.gov    #96L  #97L pic.twitter.com/TP5v8QSMDy|NHC is monitoring 2 systems with a medium chance of tropical cyclone formation during the next 5 days      #96L  #97L |false|908353049697103873|/NHC_Atlantic/status/908353049697103873|NHC is monitoring 2 systems with a medium chance of tropical cyclone formation during the next 5 days  http://hurricanes.gov    #96L  #97L pic.twitter.com/TP5v8QSMDy||||
NHC_Atlantic|2017-10-12 10:32:03|41|25|Hurricane #Ophelia  Advisory 14: Ophelia Meandering Southwest of the Azores.  http://go.usa.gov/W3H  |Hurricane #Ophelia  Advisory 14: Ophelia Meandering Southwest of the Azores.    |false|918484413557755905|/NHC_Atlantic/status/918484413557755905|Hurricane #Ophelia  Advisory 14: Ophelia Meandering Southwest of the Azores.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-06 10:34:02|266|154|Tropical Storm #Jose  Advisory 5: Jose is Close to Hurricane Strength.  http://go.usa.gov/W3H  |Tropical Storm #Jose  Advisory 5: Jose is Close to Hurricane Strength.    |false|905438951351181312|/NHC_Atlantic/status/905438951351181312|Tropical Storm #Jose  Advisory 5: Jose is Close to Hurricane Strength.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-08 19:54:03|98|88|Hurricane #Jose  Advisory 14A: Now available on the NHC website.  http://go.usa.gov/W3H  |Hurricane #Jose  Advisory 14A: Now available on the NHC website.    |false|906304659920388096|/NHC_Atlantic/status/906304659920388096|Hurricane #Jose  Advisory 14A: Now available on the NHC website.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-10-04 10:56:31|500|280|Here are the Key Messages for Advisory 1 on Tropical Depression Sixteen.  http://hurricanes.gov   pic.twitter.com/0O25OW7LrW|Here are the Key Messages for Advisory 1 on Tropical Depression Sixteen.     |false|915591469037182978|/NHC_Atlantic/status/915591469037182978|Here are the Key Messages for Advisory 1 on Tropical Depression Sixteen.  http://hurricanes.gov   pic.twitter.com/0O25OW7LrW||||
NHC_Atlantic|2017-09-04 01:46:03|90|68|Hurricane #Irma  Advisory 19A: Irma Moving West-Southwestward Over the Central Tropical Atlantic.  http://go.usa.gov/W3H  |Hurricane #Irma  Advisory 19A: Irma Moving West-Southwestward Over the Central Tropical Atlantic.    |false|904581300761321472|/NHC_Atlantic/status/904581300761321472|Hurricane #Irma  Advisory 19A: Irma Moving West-Southwestward Over the Central Tropical Atlantic.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-20 23:00:03|132|90|Hurricane #Maria  Advisory 20: Hurricane Maria Moving Away From Puerto Rico But Torrential Rains Continue.  http://go.usa.gov/W3H  |Hurricane #Maria  Advisory 20: Hurricane Maria Moving Away From Puerto Rico But Torrential Rains Continue.    |false|910700119745601536|/NHC_Atlantic/status/910700119745601536|Hurricane #Maria  Advisory 20: Hurricane Maria Moving Away From Puerto Rico But Torrential Rains Continue.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-26 07:48:02|59|33|Hurricane #Maria  Advisory 41A: Maria Continues to Move Northward.  http://go.usa.gov/W3H  |Hurricane #Maria  Advisory 41A: Maria Continues to Move Northward.    |false|912644933139484677|/NHC_Atlantic/status/912644933139484677|Hurricane #Maria  Advisory 41A: Maria Continues to Move Northward.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-28 10:50:03|29|31|Tropical Storm #Maria  Advisory 50: Maria Beginning to Accelerate Away From the United States.  http://go.usa.gov/W3H  |Tropical Storm #Maria  Advisory 50: Maria Beginning to Accelerate Away From the United States.    |false|913415511484092417|/NHC_Atlantic/status/913415511484092417|Tropical Storm #Maria  Advisory 50: Maria Beginning to Accelerate Away From the United States.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-10-15 10:44:03|78|55|Hurricane #Ophelia  Advisory 26: Ophelia Expected to Become a Strong Post-Tropical Cyclone By Tonight.  http://go.usa.gov/W3H  |Hurricane #Ophelia  Advisory 26: Ophelia Expected to Become a Strong Post-Tropical Cyclone By Tonight.    |false|919574597447684096|/NHC_Atlantic/status/919574597447684096|Hurricane #Ophelia  Advisory 26: Ophelia Expected to Become a Strong Post-Tropical Cyclone By Tonight.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-05 16:32:02|184|107|Tropical Storm #Jose  Advisory 2: Jose Gaining Strength in the Central Tropical Atlantic.  http://go.usa.gov/W3H  |Tropical Storm #Jose  Advisory 2: Jose Gaining Strength in the Central Tropical Atlantic.    |false|905166656070184961|/NHC_Atlantic/status/905166656070184961|Tropical Storm #Jose  Advisory 2: Jose Gaining Strength in the Central Tropical Atlantic.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-09 07:48:03|103|104|Tropical Depression #Katia  Advisory 15A: Katia Weakens to a Depression Near the Sierra Madre Mountains.  http://go.usa.gov/W3H  |Tropical Depression #Katia  Advisory 15A: Katia Weakens to a Depression Near the Sierra Madre Mountains.    |false|906484341596987392|/NHC_Atlantic/status/906484341596987392|Tropical Depression #Katia  Advisory 15A: Katia Weakens to a Depression Near the Sierra Madre Mountains.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-10 16:54:03|298|246|Hurricane #Irma  Advisory 47: Irma Near Naples Florida.  http://go.usa.gov/W3H  |Hurricane #Irma  Advisory 47: Irma Near Naples Florida.    |false|906984136224722945|/NHC_Atlantic/status/906984136224722945|Hurricane #Irma  Advisory 47: Irma Near Naples Florida.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2018-01-25 10:04:51|22|44|Here is the entire #Harvey  rainfall data spreadsheet for use:  https://www. nhc.noaa.gov/data/tcr/suppl emental/harvey_rain.xlsx   …|Here is the entire #Harvey  rainfall data spreadsheet for use:   nhc.noaa.gov/data/tcr/suppl emental/harvey_rain.xlsx   …|false|956543394301476864|/NHC_Atlantic/status/956543394301476864|Here is the entire #Harvey  rainfall data spreadsheet for use:  https://www. nhc.noaa.gov/data/tcr/suppl emental/harvey_rain.xlsx   …||||
NHC_Atlantic|2017-09-21 19:58:02|117|70|Hurricane #Maria  Advisory 23A: Large Eye of Hurricane Maria Gradually Approaching the Turks And Caicos Islands.  http://go.usa.gov/W3H  |Hurricane #Maria  Advisory 23A: Large Eye of Hurricane Maria Gradually Approaching the Turks And Caicos Islands.    |false|911016703236165632|/NHC_Atlantic/status/911016703236165632|Hurricane #Maria  Advisory 23A: Large Eye of Hurricane Maria Gradually Approaching the Turks And Caicos Islands.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-10-11 22:38:03|74|41|Hurricane #Ophelia  Advisory 12: Ophelia Strengthening Over the Eastern Atlantic Ocean.  http://go.usa.gov/W3H  |Hurricane #Ophelia  Advisory 12: Ophelia Strengthening Over the Eastern Atlantic Ocean.    |false|918304729083645953|/NHC_Atlantic/status/918304729083645953|Hurricane #Ophelia  Advisory 12: Ophelia Strengthening Over the Eastern Atlantic Ocean.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-26 11:01:12|67|48|# Lee  has 105-mph winds over the central Atlantic but is forecast to remain well offshore of North America.  More:  http://hurricanes.gov   pic.twitter.com/J6s0R7ft3N|# Lee  has 105-mph winds over the central Atlantic but is forecast to remain well offshore of North America.  More:     |false|912693543658979330|/NHC_Atlantic/status/912693543658979330|# Lee  has 105-mph winds over the central Atlantic but is forecast to remain well offshore of North America.  More:  http://hurricanes.gov   pic.twitter.com/J6s0R7ft3N||||
